#{"t_start": 1619619263.8068268, "env_id": null}
r,l,t
-6183.04,60,92.430096
-6066.96,60,92.553128
-6089.5,60,92.674153
-6064.19,60,92.792177
-6101.84,60,92.892199
-6094.77,60,92.998223
-6045.07,60,93.077249
-6067.92,60,93.199271
-6056.26,60,93.316297
-6061.32,60,93.395316
-6038.77,60,93.567353
-6065.16,60,93.634368
-6049.98,60,93.698382
-6026.93,60,93.764397
-6207.4,60,93.842416
-6134.1,60,93.913431
-6134.35,60,94.000452
-6110.78,60,94.091474
-6058.94,60,94.180509
-6044.98,60,94.25951
-6054.51,60,94.333527
-6047.78,60,94.408543
-6036.46,60,94.510566
-6172.29,60,94.599586
-6051.51,60,94.675603
-6079.18,60,94.775627
-5996.16,60,94.882649
-6086.6,60,95.088696
-6036.93,60,95.163713
-6085.12,60,95.233728
-6176.11,60,95.309761
-6178.44,60,95.425772
-6080.97,60,95.537848
-6276.23,60,95.643822
-6022.24,60,95.770849
-6103.72,60,95.90388
-6165.7,60,96.0009
-6043.11,60,96.088922
-6005.45,60,96.195945
-5953.6,60,96.302969
-6058.91,60,96.398991
-6000.34,60,96.508033
-5971.27,60,96.620056
-6040.29,60,96.694056
-6095.86,60,96.818084
-6068.25,60,96.872097
-6049.14,60,96.921107
-6001.3,60,96.980123
-6037.35,60,97.034136
-6127.09,60,97.092147
-6074.61,60,97.152161
-5973.27,60,97.22518
-6086.13,60,97.27919
-6128.9,60,97.351205
-6135.2,60,97.424223
-6058.1,60,97.494239
-6169.83,60,97.580257
-6040.61,60,97.680297
-6049.44,60,97.761298
-6097.99,60,97.845319
-5971.3,60,97.960344
-6027.85,60,98.149385
-6096.34,60,98.26141
-6090.13,60,98.386454
-6134.43,60,98.494464
-6260.08,60,98.595487
-6032.18,60,98.692508
-6074.56,60,98.812552
-6024.9,60,98.938563
-5954.39,60,99.047597
-6200.36,60,99.14561
-5961.39,60,99.232628
-6089.57,60,99.319648
-6013.83,60,99.406678
-6091.64,60,99.495688
-6243.6,60,99.573705
-6074.5,60,99.650722
-6073.18,60,99.744743
-5973.77,60,99.914782
-6131.92,60,100.003802
-5982.71,60,100.085824
-5928.24,60,100.168839
-6078.67,60,100.230853
-6005.38,60,100.288866
-6155.21,60,100.349879
-6012.25,60,100.421897
-6135.5,60,100.479909
-5989.6,60,100.537922
-6049.29,60,100.589934
-6120.07,60,100.639946
-6007.58,60,100.690956
-6060.52,60,100.741969
-6171.91,60,100.791979
-5967.78,60,100.846993
-6039.82,60,100.898003
-6060.94,60,101.029042
-6041.61,60,101.082046
-6088.49,60,101.145062
-6050.9,60,101.207074
-6228.13,60,101.26509
-6047.54,60,101.324102
-6015.14,60,101.392116
-6165.21,60,101.455128
-6013.96,60,101.517144
-6095.31,60,101.578159
-6033.68,60,101.646188
-6033.57,60,101.713204
-5937.29,60,101.781204
-6137.76,60,101.85222
-6048.65,60,101.929237
-6045.73,60,102.004252
-6141.84,60,102.067266
-6041.33,60,102.222304
-6047.77,60,102.281317
-6034.38,60,102.337328
-6049.34,60,102.39234
-6119.11,60,102.444351
-6118.24,60,102.499364
-6073.79,60,102.558377
-6026.95,60,102.609389
-6116.48,60,102.660401
-6090.38,60,102.713412
-6065.13,60,102.774426
-6088.75,60,102.856455
-6082.61,60,102.928461
-6028.77,60,103.01648
-5925.75,60,103.080497
-6039.76,60,103.153529
-6022.82,60,103.220529
-6072.23,60,103.416589
-6146.57,60,103.517612
-5910.73,60,103.603614
-6030.85,60,103.702166
-6037.97,60,103.794195
-6113.65,60,103.880214
-5980.08,60,103.97326
-6107.73,60,104.054276
-6072.01,60,104.130301
-6044.34,60,104.231364
-5996.31,60,104.340371
-6201.31,60,104.437393
-6043.93,60,104.529455
-6160.76,60,104.621731
-5926.98,60,104.706757
-5919.1,60,104.778773
-6016.84,60,104.873803
-6017.14,60,105.013464
-6045.03,60,105.066475
-5996.94,60,105.165502
-6135.32,60,105.283527
-6009.07,60,105.398552
-5993.11,60,105.506576
-6012.13,60,105.628603
-6024.4,60,105.747648
-6055.04,60,105.854657
-5987.84,60,105.937673
-6046.07,60,106.037697
-6078.23,60,106.158724
-5993.6,60,106.275752
-6001.09,60,106.398778
-6069.27,60,106.489799
-5965.77,60,106.568817
-6019.18,60,106.645834
-5947.72,60,106.888905
-5957.13,60,106.99793
-6053.71,60,107.102936
-6063.55,60,107.192957
-5958.45,60,107.279977
-5956.3,60,107.383001
-6069.62,60,107.472037
-6052.32,60,107.552037
-6022.32,60,107.630054
-6107.41,60,107.719092
-6055.69,60,107.812122
-6072.77,60,107.926172
-6073.14,60,108.044209
-6095.95,60,108.162235
-5988.73,60,108.280286
-5970.84,60,108.368295
-5996.03,60,108.443792
-5958.92,60,108.622763
-6013.17,60,108.689778
-6173.42,60,108.758775
-6012.51,60,108.835791
-5997.28,60,108.897755
-6020.79,60,109.017783
-6010.95,60,109.110993
-6023.16,60,109.197012
-6042.74,60,109.312037
-5996.21,60,109.409924
-6012.24,60,109.502945
-6150.5,60,109.616972
-6014.32,60,109.714994
-6090.29,60,109.828037
-6024.71,60,109.94705
-5993.16,60,110.047086
-6108.47,60,110.157094
-6068.57,60,110.413151
-6154.12,60,110.522177
-6019.34,60,110.607197
-6031.97,60,110.706235
-6019.61,60,110.830248
-5961.49,60,110.942272
-6065.96,60,111.03029
-6077.4,60,111.11231
-6119.01,60,111.190327
-6022.52,60,111.298351
-6046.35,60,111.392372
-5969.36,60,111.478392
-6125.37,60,111.583416
-6010.64,60,111.679437
-6097.61,60,111.770456
-5986.5,60,111.86948
-6148.89,60,111.9575
-6102.44,60,112.058523
-5993.91,60,112.265571
-5954.03,60,112.359589
-6086.37,60,112.437712
-6105.31,60,112.517626
-5987.77,60,112.588659
-5999.79,60,112.674661
-5959.61,60,112.755678
-6034.76,60,112.822693
-6006.61,60,112.880714
-6060.7,60,112.932718
-5942.48,60,112.98673
-5995.89,60,113.047744
-6073.0,60,113.098755
-6055.13,60,113.147765
-6083.59,60,113.199779
-6072.89,60,113.250789
-6159.75,60,113.301801
-5993.36,60,113.415827
-6064.69,60,113.485844
-5995.34,60,113.559861
-6144.65,60,113.657882
-5963.42,60,113.742901
-6062.49,60,113.808917
-6057.23,60,113.877933
-6032.85,60,113.944948
-5996.62,60,114.017979
-6109.98,60,114.08798
-6104.79,60,114.161995
-6120.93,60,114.227011
-5973.96,60,114.282023
-6056.02,60,114.34504
-6161.95,60,114.411068
-6094.38,60,114.475069
-6029.44,60,114.543083
-6006.19,60,114.67411
-6028.85,60,114.724121
-6046.28,60,114.784135
-5957.93,60,114.838147
-6093.72,60,114.892159
-6146.19,60,114.947172
-6058.12,60,115.003184
-6036.7,60,115.055196
-5981.11,60,115.109208
-6081.58,60,115.163221
-6003.99,60,115.214232
-6027.57,60,115.266243
-6011.74,60,115.317255
-6042.34,60,115.38327
-6026.82,60,115.443283
-5981.06,60,115.510299
-6006.62,60,115.572312
-5938.34,60,115.702341
-6013.97,60,115.755355
-6004.36,60,115.817369
-6128.19,60,115.869379
-6056.56,60,115.921392
-6017.69,60,116.003428
-6013.3,60,116.099432
-6078.13,60,116.184452
-6000.13,60,116.254467
-6004.03,60,116.323483
-5982.15,60,116.410502
-5975.54,60,116.477533
-6044.95,60,116.55155
-6035.04,60,116.65456
-6036.28,60,116.735574
-6101.22,60,116.808593
-6067.87,60,116.923619
-6111.8,60,117.121663
-5990.48,60,117.196679
-6063.02,60,117.263693
-5957.08,60,117.316705
-5946.77,60,117.368718
-6126.27,60,117.420729
-6022.92,60,117.47074
-6147.0,60,117.523752
-6114.15,60,117.575763
-6120.78,60,117.627775
-6049.88,60,117.679787
-6091.0,60,117.729798
-6019.73,60,117.801816
-6059.97,60,117.869831
-6060.02,60,117.935847
-6007.47,60,118.004861
-6054.05,60,118.080879
-6113.87,60,118.25992
-6017.22,60,118.362943
-5960.89,60,118.472968
-6111.48,60,118.565989
-6047.43,60,118.652007
-5895.59,60,118.732028
-6072.9,60,118.820063
-6134.09,60,118.911083
-6221.86,60,119.030093
-6085.39,60,119.113121
-6080.1,60,119.177125
-6022.91,60,119.257144
-6003.98,60,119.337162
-6080.17,60,119.424182
-5985.84,60,119.529204
-5980.81,60,119.609224
-6026.14,60,119.697243
-6019.53,60,119.879284
-6082.24,60,119.965302
-5933.69,60,120.034317
-6052.69,60,120.116339
-6050.21,60,120.224362
-6059.62,60,120.349407
-6011.08,60,120.454414
-5993.79,60,120.56744
-6005.58,60,120.647458
-5994.75,60,120.733477
-6056.17,60,120.835499
-6047.77,60,120.924518
-6017.7,60,120.988533
-6114.88,60,121.051564
-6001.04,60,121.119563
-6032.25,60,121.183594
-6013.84,60,121.247608
-6016.01,60,121.378621
-6127.32,60,121.45564
-5989.74,60,121.531672
-6024.61,60,121.615677
-5972.16,60,121.688707
-6047.26,60,121.752707
-5963.13,60,121.820722
-6025.83,60,121.885735
-6066.48,60,121.948751
-6039.29,60,122.017765
-6026.56,60,122.078779
-6025.81,60,122.148796
-6104.74,60,122.223811
-6057.01,60,122.292828
-6107.89,60,122.383864
-6144.75,60,122.469866
-5979.02,60,122.558886
-6008.7,60,122.790938
-6055.11,60,122.877969
-5989.74,60,122.944973
-6113.92,60,123.034004
-6066.93,60,123.128014
-6003.03,60,123.202031
-5951.28,60,123.294055
-6015.01,60,123.396077
-6031.04,60,123.515102
-6058.47,60,123.635129
-6059.79,60,123.736155
-6112.14,60,123.854182
-5933.87,60,123.973207
-5982.48,60,124.093235
-6070.86,60,124.212264
-6087.78,60,124.333288
-6021.03,60,124.455316
-5976.57,60,124.724375
-6172.14,60,124.810395
-6041.08,60,124.907434
-6051.0,60,124.999456
-6035.31,60,125.118464
-6021.36,60,125.218487
-5971.21,60,125.305508
-6030.89,60,125.399546
-6050.23,60,125.487548
-5965.7,60,125.571567
-6163.91,60,125.661587
-5971.62,60,125.751607
-5978.86,60,125.840627
-5974.64,60,125.928647
-6105.41,60,126.018668
-5973.4,60,126.105686
-6098.07,60,126.190706
-6136.37,60,126.409756
-6040.72,60,126.493791
-5983.3,60,126.571792
-6037.78,60,126.641808
-6012.85,60,126.726827
-6074.21,60,126.845855
-6029.45,60,126.949878
-6034.56,60,127.0449
-6056.94,60,127.129917
-6089.74,60,127.223939
-6050.79,60,127.31296
-6158.01,60,127.392977
-6053.61,60,127.465993
-6002.25,60,127.54501
-6102.73,60,127.62703
-5965.04,60,127.739056
-6065.48,60,127.829076
-6021.82,60,128.064127
-5979.51,60,128.180171
-6069.51,60,128.286177
-5969.39,60,128.374196
-6089.27,60,128.444223
-5980.29,60,128.530231
-6021.95,60,128.604248
-5994.19,60,128.672263
-6101.87,60,128.751282
-6006.4,60,128.866308
-5954.88,60,128.948327
-6048.09,60,129.029352
-6060.52,60,129.11237
-6037.2,60,129.19038
-6044.16,60,129.253422
-6000.92,60,129.328413
-6014.45,60,129.422433
-5979.1,60,129.624479
-5967.85,60,129.697497
-6011.93,60,129.76051
-6026.38,60,129.833544
-6029.75,60,129.909563
-5985.62,60,129.991562
-5945.57,60,130.051574
-5990.67,60,130.103586
-6158.48,60,130.156598
-6021.99,60,130.208609
-6029.62,60,130.263622
-6062.02,60,130.318645
-6033.53,60,130.375648
-6027.66,60,130.427659
-6004.84,60,130.484672
-6052.05,60,130.537683
-6053.86,60,130.599708
-5972.85,60,130.743741
-5953.16,60,130.804743
-6037.36,60,130.865768
-6070.35,60,130.922771
-6111.99,60,130.981784
-6197.95,60,131.041797
-6201.94,60,131.101811
-5968.84,60,131.161825
-6009.04,60,131.219837
-6019.69,60,131.280851
-5938.15,60,131.365871
-6052.81,60,131.468912
-6193.9,60,131.551914
-6030.06,60,131.62393
-6060.93,60,131.699947
-6116.11,60,131.776964
-6193.2,60,131.878988
-5935.81,60,132.055026
-6045.65,60,132.112039
-6040.37,60,132.16305
-6162.41,60,132.215062
-6020.71,60,132.267073
-6021.87,60,132.320087
-6004.37,60,132.378098
-6045.76,60,132.452117
-5991.11,60,132.527135
-6084.48,60,132.608158
-6053.75,60,132.692171
-6162.54,60,132.766188
-6123.32,60,132.847207
-6021.33,60,132.920222
-6105.84,60,132.996238
-6128.81,60,133.085259
-5997.88,60,133.170279
-6124.09,60,133.247296
-5947.63,60,133.471363
-5998.89,60,133.553365
-6053.02,60,133.621381
-6039.69,60,133.688394
-6092.83,60,133.762413
-6004.56,60,133.882438
-6014.26,60,133.966456
-6077.66,60,134.067481
-5969.03,60,134.188507
-5995.02,60,134.293533
-6080.8,60,134.386554
-6053.37,60,134.490577
-6044.81,60,134.575597
-6008.97,60,134.663615
-6055.52,60,134.746632
-6085.73,60,134.854659
-6021.92,60,134.975687
-6101.6,60,135.219738
-6093.06,60,135.304759
-6026.57,60,135.383775
-6050.4,60,135.463795
-5953.52,60,135.53981
-6078.86,60,135.601833
-6055.93,60,135.668839
-5955.82,60,135.734854
-6064.59,60,135.80587
-6051.8,60,135.909894
-6056.51,60,136.010917
-5977.02,60,136.116941
-5962.74,60,136.200959
-6031.4,60,136.29198
-5976.73,60,136.376
-5952.35,60,136.449026
-6068.19,60,136.525032
-5943.08,60,136.673068
-5978.82,60,136.740083
-6092.78,60,136.832103
-6029.64,60,136.925125
-5996.92,60,137.009142
-6039.43,60,137.075159
-6090.41,60,137.148174
-6038.18,60,137.232193
-6025.25,60,137.304225
-5939.47,60,137.369224
-6155.5,60,137.434238
-5948.68,60,137.489251
-6063.75,60,137.545266
-6008.76,60,137.616281
-6150.59,60,137.685297
-6020.92,60,137.745309
-6051.47,60,137.825328
-6052.47,60,137.963356
-6018.31,60,138.014368
-6190.34,60,138.064379
-6121.23,60,138.115392
-5966.27,60,138.168403
-5911.96,60,138.219414
-5989.04,60,138.270425
-5978.57,60,138.330439
-5974.13,60,138.397454
-5977.49,60,138.455468
-6049.82,60,138.519482
-6117.07,60,138.579495
-6050.17,60,138.64252
-6074.32,60,138.720528
-5931.26,60,138.783542
-6107.78,60,138.881581
-6078.65,60,138.959581
-6048.28,60,139.121618
-6100.64,60,139.180632
-5934.21,60,139.240654
-5933.89,60,139.314179
-5933.61,60,139.401199
-6089.77,60,139.478217
-6078.53,60,139.547233
-6069.32,60,139.632293
-6115.4,60,139.702292
-6039.15,60,139.769538
-5903.35,60,139.847227
-5953.24,60,139.925231
-5971.57,60,140.009248
-6014.19,60,140.080265
-6157.1,60,140.15328
-5980.27,60,140.2403
-6069.29,60,140.317318
-6098.37,60,140.471351
-5936.47,60,140.530364
-6064.54,60,140.594378
-5986.71,60,140.677416
-6050.24,60,140.77342
-6012.26,60,140.896466
-6075.64,60,141.011472
-5944.64,60,141.102493
-6116.32,60,141.172509
-5912.15,60,141.247537
-6000.47,60,141.324544
-6024.67,60,141.395559
-6015.23,60,141.473576
-6073.8,60,141.539591
-5991.17,60,141.616612
-5979.69,60,141.694629
-6001.25,60,141.768645
-5933.65,60,141.920678
-6031.5,60,141.982691
-5987.38,60,142.047706
-6073.6,60,142.121723
-5984.23,60,142.223765
-6043.25,60,142.343773
-5967.23,60,142.463819
-6148.06,60,142.583829
-6131.96,60,142.659863
-5999.19,60,142.749885
-6105.76,60,142.843884
-6037.97,60,142.918905
-6124.22,60,143.023926
-6017.77,60,143.10096
-5955.94,60,143.187963
-6067.95,60,143.258981
-6011.26,60,143.326996
-6082.32,60,143.53706
-5964.2,60,143.644067
-5976.33,60,143.736088
-5904.78,60,143.818105
-5964.17,60,143.901124
-6120.05,60,143.9892
-6046.2,60,144.076163
-6094.48,60,144.173201
-6057.85,60,144.257235
-5986.9,60,144.34425
-6098.45,60,144.427253
-6029.14,60,144.512754
-6095.46,60,144.589772
-6116.71,60,144.677791
-5997.37,60,144.771772
-5956.96,60,144.892778
-5975.14,60,145.012032
