#{"t_start": 1619618626.907761, "env_id": null}
r,l,t
-6598.48,60,72.987117
-6423.14,60,73.049122
-6480.05,60,73.116137
-6502.37,60,73.185153
-6403.4,60,73.251167
-6384.28,60,73.315182
-6473.2,60,73.382197
-6424.05,60,73.446211
-6365.23,60,73.510226
-6492.91,60,73.57424
-6474.98,60,73.639254
-6494.35,60,73.70427
-6469.27,60,73.769284
-6439.88,60,73.8343
-6494.3,60,73.900313
-6426.46,60,73.965328
-6369.34,60,74.033343
-6476.58,60,74.097358
-6456.2,60,74.162372
-6442.91,60,74.227387
-6336.97,60,74.297403
-6277.92,60,74.361417
-6434.99,60,74.424432
-6420.8,60,74.488446
-6438.18,60,74.55246
-6504.27,60,74.616475
-6616.33,60,74.679489
-6595.95,60,74.742503
-6556.38,60,74.807518
-6562.36,60,74.870532
-6569.64,60,74.935546
-6508.17,60,75.000561
-6595.72,60,75.063576
-6525.16,60,75.12659
-6544.57,60,75.190604
-6558.93,60,75.255619
-6482.38,60,75.319633
-6460.58,60,75.388649
-6466.02,60,75.451663
-6449.0,60,75.515677
-6549.19,60,75.580692
-6518.56,60,75.645707
-6478.63,60,75.708721
-6525.67,60,75.774736
-6522.3,60,75.837759
-6600.49,60,75.901773
-6522.48,60,75.965778
-6491.35,60,76.030793
-6517.97,60,76.095808
-6545.35,60,76.158824
-6551.32,60,76.222837
-6476.24,60,76.287852
-6513.07,60,76.352866
-6503.72,60,76.422881
-6515.95,60,76.486897
-6381.13,60,76.549919
-6586.88,60,76.613926
-6479.2,60,76.677939
-6530.4,60,76.741963
-6378.58,60,76.805977
-6514.47,60,76.873984
-6560.14,60,76.938998
-6476.13,60,77.002012
-6545.12,60,77.066026
-6485.71,60,77.131041
-6426.0,60,77.195055
-6477.24,60,77.260071
-6550.47,60,77.324085
-6435.68,60,77.387099
-6490.34,60,77.452114
-6499.85,60,77.520129
-6518.78,60,77.583143
-6534.55,60,77.647158
-6661.35,60,77.711172
-6532.5,60,77.776187
-6441.32,60,77.839201
-6528.22,60,77.905216
-6439.64,60,77.97023
-6521.79,60,78.035245
-6446.0,60,78.10026
-6428.57,60,78.165274
-6455.54,60,78.22929
-6516.95,60,78.293304
-6477.34,60,78.355326
-6516.0,60,78.419331
-6408.32,60,78.483346
-6446.27,60,78.547361
-6436.9,60,78.616385
-6487.16,60,78.680391
-6463.34,60,78.743404
-6450.36,60,78.807419
-6483.53,60,78.872433
-6489.83,60,78.936449
-6528.22,60,79.001463
-6377.46,60,79.065477
-6502.86,60,79.129491
-6339.55,60,79.193506
-6376.48,60,79.26052
-6421.94,60,79.325535
-6477.96,60,79.38955
-6425.85,60,79.454566
-6463.83,60,79.519579
-6374.79,60,79.584594
-6408.32,60,79.65461
-6478.47,60,79.718624
-6504.08,60,79.78464
-6470.03,60,79.848653
-6588.84,60,79.913668
-6573.7,60,79.976682
-6507.89,60,80.040697
-6519.97,60,80.104711
-6491.4,60,80.168725
-6593.2,60,80.232749
-6515.54,60,80.297755
-6498.72,60,80.362769
-6476.06,60,80.426784
-6552.67,60,80.491798
-6439.5,60,80.554812
-6455.55,60,80.617836
-6477.42,60,80.681841
-6421.83,60,80.752252
-6426.17,60,80.816267
-6528.86,60,80.880281
-6494.45,60,80.945296
-6499.08,60,81.00831
-6559.08,60,81.073325
-6538.95,60,81.13834
-6551.02,60,81.201354
-6509.1,60,81.266447
-6508.76,60,81.330846
-6496.77,60,81.393859
-6445.6,60,81.457877
-6539.63,60,81.522577
-6355.73,60,81.590586
-6492.05,60,81.656601
-6575.91,60,81.722616
-6461.05,60,81.78763
-6610.82,60,81.857646
-6498.78,60,81.929662
-6482.03,60,81.994677
-6568.94,60,82.060692
-6425.79,60,82.124706
-6546.48,60,82.189721
-6482.63,60,82.254736
-6493.53,60,82.318749
-6577.05,60,82.382764
-6527.71,60,82.444779
-6530.16,60,82.508893
-6564.11,60,82.572816
-6500.14,60,82.636822
-6520.54,60,82.699836
-6552.04,60,82.76485
-6540.35,60,82.828864
-6401.26,60,82.898881
-6532.17,60,82.962895
-6558.93,60,83.027909
-6586.59,60,83.091923
-6483.3,60,83.156938
-6509.68,60,83.220954
-6531.79,60,83.284967
-6476.84,60,83.348982
-6498.46,60,83.412996
-6537.29,60,83.477011
-6436.2,60,83.541034
-6577.22,60,83.60504
-6519.84,60,83.669063
-6476.33,60,83.732203
-6409.98,60,83.797082
-6513.75,60,83.861098
-6490.13,60,83.925113
-6549.18,60,83.994129
-6506.38,60,84.063143
-6514.58,60,84.127157
-6383.78,60,84.192172
-6455.58,60,84.257187
-6520.57,60,84.322201
-6655.67,60,84.388216
-6531.93,60,84.452054
-6496.16,60,84.517069
-6486.71,60,84.581092
-6459.41,60,84.646107
-6511.33,60,84.711112
-6519.42,60,84.775126
-6474.97,60,84.839141
-6493.92,60,84.904157
-6520.04,60,84.96817
-6433.19,60,85.032184
-6321.65,60,85.1002
-6417.66,60,85.165215
-6453.96,60,85.230234
-6405.61,60,85.299249
-6453.54,60,85.366264
-6498.18,60,85.429205
-6458.81,60,85.495221
-6445.2,60,85.558482
-6472.23,60,85.621496
-6387.54,60,85.68551
-6414.6,60,85.750901
-6395.07,60,85.813915
-6340.55,60,85.87793
-6403.95,60,85.942945
-6379.37,60,86.006959
-6329.47,60,86.071235
-6431.16,60,86.140241
-6477.17,60,86.204255
-6444.37,60,86.26827
-6440.71,60,86.332285
-6414.57,60,86.395299
-6374.46,60,86.460313
-6340.95,60,86.524328
-6384.37,60,86.587341
-6418.71,60,86.651356
-6357.5,60,86.716372
-6462.13,60,86.779385
-6458.27,60,86.843399
-6337.07,60,86.909414
-6480.83,60,86.974429
-6478.95,60,87.038444
-6311.37,60,87.103458
-6470.8,60,87.168473
-6323.44,60,87.239488
-6408.33,60,87.306504
-6266.48,60,87.369518
-6435.12,60,87.437533
-6344.87,60,87.504549
-6436.39,60,87.574565
-6341.12,60,87.64558
-6422.09,60,87.715596
-6458.2,60,87.786613
-6201.48,60,87.853627
-6226.97,60,87.922652
-6390.8,60,87.991658
-6422.75,60,88.059673
-6386.92,60,88.12869
-6395.25,60,88.191703
-6326.71,60,88.255718
-6432.22,60,88.319732
-6318.83,60,88.388748
-6346.14,60,88.453763
-6226.34,60,88.516777
-6341.9,60,88.580791
-6357.72,60,88.645806
-6476.35,60,88.70882
-6224.52,60,88.773835
-6438.09,60,88.835848
-6265.37,60,88.900863
-6355.13,60,88.964879
-6333.73,60,89.027891
-6362.87,60,89.092906
-6264.74,60,89.155931
-6228.39,60,89.219936
-6299.46,60,89.284949
-6300.56,60,89.348964
-6263.02,60,89.41798
-6392.71,60,89.481994
-6327.98,60,89.546008
-6283.11,60,89.609023
-6477.84,60,89.673037
-6358.77,60,89.739052
-6268.57,60,89.805066
-6370.83,60,89.869081
-6464.87,60,89.934096
-6442.82,60,89.99811
-6303.73,60,90.062134
-6318.64,60,90.12614
-6358.62,60,90.191154
-6317.13,60,90.256168
-6266.83,60,90.320192
-6338.81,60,90.385198
-6115.9,60,90.449212
-6390.28,60,90.517227
-6378.76,60,90.580241
-6292.96,60,90.642264
-6395.68,60,90.70527
-6404.86,60,90.770284
-6365.53,60,90.833298
-6433.96,60,90.898313
-6273.66,60,90.961328
-6219.34,60,91.025342
-6258.77,60,91.089356
-6277.75,60,91.15237
-6429.98,60,91.215384
-6408.53,60,91.281399
-6260.44,60,91.344415
-6184.03,60,91.408428
-6275.2,60,91.472442
-6292.77,60,91.536457
-6319.62,60,91.605473
-6161.91,60,91.672487
-6170.94,60,91.737502
-6190.4,60,91.800516
-6226.48,60,91.865531
-6221.31,60,91.929546
-6250.98,60,91.99456
-6303.19,60,92.058575
-6256.4,60,92.121589
-6229.64,60,92.185613
-6293.89,60,92.249618
-6180.63,60,92.313632
-6142.5,60,92.376646
-6181.58,60,92.44067
-6156.21,60,92.506675
-6201.42,60,92.57069
-6095.28,60,92.640705
-6210.35,60,92.70472
-6206.05,60,92.768734
-6253.39,60,92.833749
-6268.02,60,92.898764
-6180.69,60,92.963778
-6398.49,60,93.027802
-6177.09,60,93.093808
-6296.85,60,93.156822
-6252.9,60,93.220836
-6278.51,60,93.284851
-6233.91,60,93.349865
-6264.55,60,93.41488
-6150.3,60,93.479895
-6170.16,60,93.543909
-6155.83,60,93.607923
-6243.84,60,93.670938
-6116.32,60,93.741954
-6264.48,60,93.807968
-6257.78,60,93.870983
-6182.7,60,93.936006
-6194.12,60,94.001012
-6298.62,60,94.069036
-6246.28,60,94.133041
-6221.2,60,94.197056
-6287.24,60,94.26007
-6276.66,60,94.324085
-6290.99,60,94.389099
-6295.54,60,94.454115
-6287.96,60,94.517128
-6334.24,60,94.581142
-6297.78,60,94.646166
-6310.76,60,94.710172
-6216.73,60,94.773186
-6170.96,60,94.843202
-6252.32,60,94.907216
-6208.05,60,94.970239
-6182.68,60,95.035245
-6194.33,60,95.09926
-6193.19,60,95.165274
-6278.67,60,95.228297
-6207.14,60,95.293303
-6117.82,60,95.357317
-6228.89,60,95.421332
-6211.67,60,95.485347
-6186.32,60,95.551361
-6168.29,60,95.616376
-6156.29,60,95.680399
-6306.3,60,95.745405
-6238.18,60,95.81042
-6331.6,60,95.878435
-6261.65,60,95.943449
-6289.8,60,96.007464
-6314.18,60,96.070478
-6190.89,60,96.135494
-6269.68,60,96.198507
-6219.59,60,96.262522
-6097.97,60,96.324535
-6224.71,60,96.38855
-6190.55,60,96.452564
-6248.85,60,96.514578
-6233.0,60,96.579592
-6199.64,60,96.643607
-6203.31,60,96.707622
-6227.59,60,96.771636
-6224.58,60,96.834651
-6123.14,60,96.899665
-6283.11,60,96.971681
-6379.45,60,97.035695
-6267.19,60,97.09971
-6287.81,60,97.164725
-6332.19,60,97.228739
-6388.08,60,97.292754
-6297.49,60,97.356768
-6234.86,60,97.420782
-6219.32,60,97.484797
-6302.31,60,97.547811
-6233.19,60,97.611825
-6240.79,60,97.67684
-6261.47,60,97.741855
-6280.99,60,97.80587
-6190.87,60,97.869884
-6199.15,60,97.935898
-6240.21,60,97.999913
-6200.28,60,98.070929
-6306.51,60,98.135943
-6221.2,60,98.199958
-6178.0,60,98.265973
-6238.5,60,98.331988
-6181.54,60,98.396002
-6169.33,60,98.461017
-6164.34,60,98.526031
-6213.18,60,98.590046
-6265.81,60,98.65306
-6354.04,60,98.717074
-6121.36,60,98.780088
-6177.74,60,98.844104
-6100.94,60,98.908118
-6219.88,60,98.971132
-6236.53,60,99.034146
-6186.3,60,99.104162
-6127.23,60,99.166175
-6239.01,60,99.23019
-6216.25,60,99.296205
-6213.25,60,99.359219
-6180.67,60,99.421243
-6081.9,60,99.485247
-6283.76,60,99.549262
-6232.5,60,99.612276
-6189.64,60,99.67629
-6294.42,60,99.740305
-6339.69,60,99.805319
-6264.98,60,99.869334
-6266.72,60,99.933348
-6276.96,60,99.996362
-6180.51,60,100.059377
-6265.39,60,100.123392
-6207.77,60,100.193407
-6245.72,60,100.25542
-6294.74,60,100.319436
-6238.84,60,100.383449
-6185.6,60,100.446464
-6276.2,60,100.511479
-6165.53,60,100.575494
-6261.06,60,100.639507
-6236.44,60,100.703521
-6286.24,60,100.767536
-6403.11,60,100.833551
-6351.97,60,100.896565
-6275.05,60,100.96258
-6307.43,60,101.027604
-6307.11,60,101.09361
-6294.67,60,101.158624
-6425.36,60,101.222639
-6554.95,60,101.293656
-6330.65,60,101.358669
-6245.77,60,101.421684
-6270.99,60,101.485698
-6523.63,60,101.550712
-6281.92,60,101.614916
-6326.63,60,101.678742
-6427.18,60,101.750758
-6376.12,60,101.814773
-6330.94,60,101.878786
-6263.42,60,101.943801
-6354.9,60,102.010816
-6356.44,60,102.07383
-6366.11,60,102.140846
-6379.09,60,102.204871
-6330.87,60,102.269875
-6237.4,60,102.339891
-6236.64,60,102.403906
-6367.39,60,102.466919
-6338.81,60,102.529933
-6336.82,60,102.594948
-6356.6,60,102.656962
-6351.94,60,102.720976
-6447.92,60,102.783992
-6458.62,60,102.848005
-6456.35,60,102.911019
-6359.11,60,102.975033
-6385.65,60,103.039048
-6308.65,60,103.102072
-6404.26,60,103.165076
-6395.36,60,103.229091
-6257.22,60,103.294105
-6325.44,60,103.35912
-6419.05,60,103.429135
-6241.53,60,103.494151
-6255.95,60,103.559166
-6262.72,60,103.62318
-6432.96,60,103.688195
-6406.68,60,103.753208
-6328.69,60,103.817223
-6445.7,60,103.881238
-6328.27,60,103.945252
-6375.57,60,104.013268
-6346.5,60,104.078283
-6369.79,60,104.142296
-6435.32,60,104.20431
-6311.81,60,104.269325
-6475.95,60,104.333339
-6263.75,60,104.396354
-6214.93,60,104.460368
-6440.42,60,104.529383
-6376.51,60,104.593398
-6317.91,60,104.656412
-6281.51,60,104.720427
-6293.22,60,104.784442
-6313.7,60,104.848455
-6320.48,60,104.912469
-6410.53,60,104.975484
-6330.43,60,105.038498
-6461.81,60,105.102513
-6296.12,60,105.165527
-6335.02,60,105.229542
-6236.13,60,105.294556
-6319.97,60,105.357579
-6414.62,60,105.422594
-6371.51,60,105.486599
-6433.25,60,105.556615
-6468.92,60,105.620629
-6318.07,60,105.683644
-6395.77,60,105.748666
-6457.5,60,105.813673
-6445.61,60,105.877687
-6255.37,60,105.942702
-6503.11,60,106.007717
-6410.56,60,106.072732
-6261.99,60,106.136746
-6359.74,60,106.201761
-6494.97,60,106.265774
-6559.92,60,106.329789
-6506.2,60,106.394805
-6400.22,60,106.459819
-6363.93,60,106.524833
-6426.36,60,106.589848
-6557.25,60,106.657863
-6409.58,60,106.721877
-6381.07,60,106.785892
-6349.49,60,106.849906
-6317.88,60,106.913922
-6405.68,60,106.976944
-6401.01,60,107.045156
-6430.22,60,107.107965
-6421.01,60,107.17398
-6324.5,60,107.237993
-6477.65,60,107.303008
-6386.47,60,107.366023
-6461.37,60,107.430037
-6621.15,60,107.494052
-6534.62,60,107.557066
-6502.3,60,107.62208
-6434.27,60,107.686095
-6422.51,60,107.75511
-6411.05,60,107.820125
-6450.26,60,107.885139
-6370.34,60,107.948154
-6491.66,60,108.011168
-6411.16,60,108.075182
-6428.79,60,108.138196
-6333.3,60,108.202211
-6335.82,60,108.265225
-6537.03,60,108.32824
-6484.04,60,108.394254
-6408.08,60,108.460269
-6405.31,60,108.524284
-6390.43,60,108.588298
-6416.18,60,108.653313
-6341.81,60,108.716327
-6258.32,60,108.788342
-6549.97,60,108.853359
-6240.42,60,108.919373
-6286.84,60,108.983387
-6231.72,60,109.047401
-6293.3,60,109.111416
-6349.75,60,109.17643
-6332.03,60,109.240446
-6345.07,60,109.305459
-6302.79,60,109.367474
-6309.96,60,109.432488
-6288.37,60,109.495502
-6311.63,60,109.558517
-6407.38,60,109.621533
-6537.37,60,109.685546
-6228.23,60,109.750559
-6400.75,60,109.814575
-6321.48,60,109.885591
-6312.84,60,109.949605
-6291.49,60,110.013619
-6423.15,60,110.077633
-6220.98,60,110.141648
-6322.89,60,110.203662
-6438.95,60,110.268677
-6288.47,60,110.332691
-6294.93,60,110.397705
-6300.05,60,110.46172
-6379.89,60,110.525734
-6461.61,60,110.588749
-6298.83,60,110.654763
-6266.52,60,110.717778
-6384.81,60,110.780792
-6434.58,60,110.844807
-6236.73,60,110.90882
-6222.0,60,110.977837
-6323.89,60,111.041851
-6293.03,60,111.105865
-6236.91,60,111.16988
-6231.86,60,111.232894
-6256.14,60,111.297909
-6192.1,60,111.363925
-6342.34,60,111.427938
-6222.71,60,111.492953
-6266.05,60,111.559968
-6347.99,60,111.625982
-6232.52,60,111.690997
-6334.05,60,111.761014
-6355.11,60,111.827027
-6243.93,60,111.893042
-6234.92,60,111.957057
