#{"t_start": 1619618739.0488622, "env_id": null}
r,l,t
-6021.24,60,133.222376
-6082.33,60,133.356406
-6119.79,60,133.488435
-6149.1,60,133.622466
-6178.1,60,133.755496
-6176.03,60,133.893527
-6117.95,60,134.026557
-6287.6,60,134.160587
-6108.92,60,134.295618
-6074.08,60,134.430648
-6041.62,60,134.566679
-6072.31,60,134.700708
-6109.59,60,134.83674
-6116.54,60,134.968769
-6105.89,60,135.1038
-6040.97,60,135.23883
-6214.46,60,135.37186
-6116.71,60,135.509891
-6152.25,60,135.643921
-6341.84,60,135.776952
-6245.3,60,135.908981
-6180.7,60,136.04001
-6039.94,60,136.178041
-6257.47,60,136.311072
-6174.01,60,136.444102
-6422.39,60,136.575131
-6416.85,60,136.708161
-6291.05,60,136.846193
-6273.91,60,136.986224
-6295.48,60,137.122254
-6280.57,60,137.257285
-6389.12,60,137.392315
-6164.88,60,137.526346
-6206.89,60,137.659376
-6164.37,60,137.791405
-6134.71,60,137.923434
-6388.07,60,138.055464
-6273.93,60,138.187494
-6317.96,60,138.324525
-6312.59,60,138.457555
-6298.71,60,138.591586
-6211.8,60,138.724615
-6167.59,60,138.856645
-6094.62,60,138.987675
-6065.46,60,139.120704
-6107.9,60,139.253734
-6016.94,60,139.386765
-5992.12,60,139.519794
-6129.43,60,139.655825
-6190.65,60,139.791856
-6039.95,60,139.926886
-6011.99,60,140.062917
-5978.15,60,140.197947
-6072.32,60,140.331978
-6089.72,60,140.470009
-5967.67,60,140.616041
-6031.1,60,140.748071
-6183.99,60,140.881101
-6190.21,60,141.018133
-6143.02,60,141.153162
-6073.72,60,141.286192
-6013.93,60,141.418222
-6200.98,60,141.550252
-6098.89,60,141.685282
-6217.37,60,141.817312
-6102.1,60,141.955343
-6149.38,60,142.087373
-6084.08,60,142.224403
-6151.01,60,142.358434
-6136.73,60,142.494464
-6276.99,60,142.629495
-6111.06,60,142.763526
-5999.6,60,142.904557
-6087.43,60,143.037587
-6055.78,60,143.171617
-6025.44,60,143.304647
-6087.39,60,143.436677
-6084.35,60,143.568707
